"VideoAnalysis: Time (s)","VideoAnalysis: X (cm)","VideoAnalysis: Y (cm)","VideoAnalysis: X Velocity (cm/s)","VideoAnalysis: Y Velocity (cm/s)"
0.271841455502,-8.78678202903,33.8422825242,120.667885056,-90.9759201442
0.276852357908,-8.22546630721,33.3563809017,116.72013793,-100.846539624
0.281863260314,-7.6722790512,32.7589386652,121.211107077,-99.0316273431
0.286874162719,-7.02561443845,32.3633533295,129.139144584,-97.2968215355
0.291885065125,-6.34056540386,31.844034681,130.926520265,-104.924459769
0.29689596753,-5.74176842306,31.2989758908,137.014612219,-111.478170598
0.301906869936,-4.92756709849,30.69701784,136.428833634,-113.248022987
0.306917772341,-4.39605575129,30.1939561231,138.70936479,-118.164557772
0.311928674747,-3.56153326221,29.4804574582,144.559640652,-118.2496709
0.316939577153,-2.86338836605,28.9701704383,137.495251057,-111.495693889
0.321950479558,-2.24788287222,28.46349607,141.560654566,-122.054728371
0.326961381964,-1.49735452977,27.68226019,154.315107076,-122.643010283
0.331972284369,-0.643414039055,27.271772667,159.284211734,-129.181701148
0.336983186775,0.0917605346531,26.3934467789,164.411026011,-135.307343011
0.34199408918,0.970086422775,25.812261474,174.712217784,-124.680718692
0.347004991586,1.91434320018,25.2197866333,173.002445249,-127.371795522
0.352015893992,2.65403358823,24.5780894163,179.328353295,-137.597887476
0.357026796397,3.72383000415,23.8347863768,183.090854202,-148.967999998
0.362037698803,4.51319434987,23.0783874757,183.396260131,-158.505676949
0.367048601208,5.5265430866,22.2384460094,189.581981849,-165.747802781
0.372059503614,6.42925437213,21.3808928672,192.753697517,-165.790359345
0.377070406019,7.44757050463,20.5852063814,197.998168177,-166.268494856
0.382081308425,8.43743700683,19.7046225862,198.766689653,-164.608788867
0.387092210831,9.43317406765,18.9279025206,200.957101026,-162.641173622
0.392103113236,10.4370395943,18.1028632416,204.58442226,-165.700239563
0.397114015642,11.4887727529,17.2940808942,208.449559586,-173.087558377
0.402124918047,12.5603754945,16.3308576966,207.205405926,-174.779807621
0.407135820453,13.483859526,15.5198174421,218.808327886,-172.201380518
0.412146722858,14.7780919143,14.6532326712,226.365872956,-177.238075013
0.417157625264,15.8325345615,13.7162011968,220.322840893,-178.767607983
0.42216852767,16.9176847462,12.8712923347,225.04411615,-182.480042345
0.427179430075,18.113472382,11.9329061159,225.076659405,-192.443284934
0.432190332481,19.1597865634,10.8807213759,228.065632181,-190.783578945
0.437201234886,20.4066029013,9.96897846172,229.777908043,-181.558817905
0.442212137292,21.4791088058,9.0947168065,229.279745914,-178.276955836
0.447223039697,22.6514142071,8.30535246078,237.881178461,-194.813935872
0.452233942103,23.8801672876,7.07614779884,243.263332121,-201.808232303
0.457244844509,25.1093719495,6.15943748887,246.567724135,-188.092502115
0.462255746914,26.3539303802,5.33349504703,250.132462187,-194.80642589
0.46726664932,27.543395876,4.16118964571,266.429122804,-190.761049
0.472277551725,29.0182608378,3.28060585043,284.931214758,-161.289376889
0.477288454131,30.4529350519,2.53459332231,295.019623711,-125.25398064
0.482299356537,31.932315828,2.01482309238,311.579133693,-84.2970429513
0.487310258942,33.5878133632,1.65942850423,324.696568659,-37.3646630365
0.492321161348,35.2135065237,1.63594626969,331.004953414,10.7517906835
0.497332063753,36.9502887169,1.76509855966,326.536514213,58.1022262546
0.502342966159,38.568304993,2.25867706646,305.701321231,97.7974869922
0.507353868564,39.9934959971,2.79154315796,285.945062308,128.753632182
0.51236477097,41.426815467,3.49510703133,265.360202054,167.272329097
0.517375673376,42.7052425051,4.48587669639,235.195108285,200.899524499
0.522386575781,43.8043917142,5.57193004391,199.692920748,223.444490016
0.527397478187,44.705296674,6.75100916673,163.802717482,239.36565154
0.532408380592,45.4621471565,7.92963670812,125.033687839,259.482389592
0.537419282998,45.9101159386,9.40946906564,93.3240411363,268.151411975
0.542430185403,46.4411757043,10.6847350338,54.8303774948,264.704330306
0.547441087809,46.5066550122,12.0299961241,9.66784996965,264.796953415
0.552451990215,46.4240156099,13.3115842324,-16.121427707,267.310294008
0.55746289262,46.341827789,14.7710954254,-40.5138487594,258.683828188
0.562473795026,46.0654599517,15.9704957127,-70.7915922557,237.102643675
0.567484697431,45.6125237739,17.1030619479,-97.8775934653,221.103879005
0.572495599837,45.0421764234,18.1999532498,-116.612494857,201.900855412
0.577506502242,44.4456373498,19.1487258415,-133.933016332,180.454850573
0.582517404648,43.6657562142,19.9990536808,-144.176631577,161.014010887
0.587528307054,43.0068989027,20.6958438326,-154.35766364,152.50520145
0.592539209459,42.1096065944,21.5529453934,-162.148018147,140.336527524
0.597550111865,41.3504982047,22.1657413986,-163.692571081,118.184584391
0.60256101427,40.4879776667,22.6746736742,-167.853101027,104.924459769
0.607571916676,39.6362950832,23.2084429285,-166.055712037,93.1463048991
0.612582819081,38.843318086,23.6853129223,-168.193553537,69.6050151232
0.617593721487,37.9541542435,23.8420116797,-171.172513005,56.182174228
0.622604623893,37.1453718961,24.2312748754,-176.762442829,45.6256430727
0.627615526298,36.1767297213,24.3500407924,-181.135755594,27.6692764667
0.632626428704,35.2699542029,24.4710646165,-174.802337566,16.2265674529
0.637637331109,34.4665908327,24.5094490384,-174.314188746,4.64617543854
0.642648233515,33.5092381937,24.5162227599,-171.718238353,-6.89666666659
0.64765913592,32.7207770109,24.4796446638,-166.188388383,-26.0095704776
0.652670038326,31.9147041521,24.2741751116,-172.639462793,-47.8861476099
0.657680940732,30.9781242591,23.9648418296,-177.137941922,-63.5995329696
0.662691843137,30.1070236739,23.5913839841,-176.512110101,-70.9868517838
0.667702745543,29.2142471799,23.2788896322,-175.082710222,-83.0478826367
0.672713647948,28.3435981761,22.7907301026,-170.88212704,-102.145766484
0.677724550354,27.4675301952,22.2980547586,-160.651028431,-129.156667875
0.682735452759,26.7337103658,21.4992072028,-149.586321837,-155.639367209
0.687746355165,25.9926652334,20.6425572235,-141.675807621,-166.048202055
0.692757257571,25.2805213128,19.8251948289,-127.82489776,-175.217889895
0.697768159976,24.6930138679,18.9988008056,-110.809782213,-202.772013307
0.702779062382,24.1885974067,17.8007552626,-95.4343460364,-230.666589229
0.707789964787,23.7410802061,16.579227485,-79.4455946754,-239.142855412
0.712800867193,23.3265284501,15.3306048214,-51.611098608,-233.610502115
0.717811769598,23.2064077888,14.2919675244,-19.4258197215,-236.912390802
0.722822672004,23.1675717856,13.0374743022,8.2459600725,-255.25426981
0.72783357441,23.2578880723,11.7324039595,41.9006920745,-273.010370233
0.732844476815,23.5645118656,10.242185229,78.8147562,-279.32626497
0.737855379221,24.0513166509,8.83460590082,115.433427706,-264.008405321
0.742866281626,24.7779111774,7.61127179751,142.69966848,-248.663009072
0.747877184032,25.4521222575,6.2623980557,174.038822745,-218.783294613
0.752888086437,26.4875984845,5.50058017742,210.912833633,-201.335103446
0.757898988843,27.6233257897,4.25015118811,238.101471262,-183.759242587
0.762909891249,28.8565946846,3.52491140594,266.186300057,-143.901265576
0.767920793654,30.3215248548,2.88456893326,286.400667873,-115.150551723
0.77293169606,31.8004540494,2.37699140203,293.219731394,-84.6550187528
0.777942598465,33.2477725437,1.96469755326,300.702176645,-42.1335015119
0.782953500871,34.7840525804,1.91592675844,311.311277673,8.5688892921
0.787964403277,36.399359368,2.08481821457,314.755856016,52.9954385959
0.792975305682,38.015117737,2.47317824736,301.781110704,91.6793551109
0.797986208088,39.47146786,3.06068569232,277.744162126,119.749163943
0.802997110493,40.8293732305,3.63374253141,247.539015121,152.137212339
0.808008012899,41.901879135,4.56670977298,226.661265575,183.864382333
0.813018915304,43.0511538832,5.6270229788,216.194854202,188.813460373
0.81802981771,44.0717279229,6.51347733272,207.603434964,180.612560192
0.823040720116,45.106300987,7.34303242603,204.524342405,184.152264971
0.828051622521,46.1119728393,8.47243759116,202.927219598,169.109771323
0.833062524927,47.1528680435,9.05362289605,199.540217784,152.435108286
0.838073427332,48.1291871027,9.87595268642,193.126693283,156.815931033
0.843084329738,49.0662185772,10.6504148448,190.808612218,158.595796731
0.848095232143,50.0326028448,11.4578424479,189.919931032,161.892678764
0.853106134549,50.9628605978,12.3041060543,189.975004233,158.600803386
0.858117036955,51.9716935202,13.0934704,183.238550512,147.591169992
0.86312793936,52.8156992194,13.7220717554,173.270301268,146.647415606
0.868138841766,53.6989925033,14.5507236858,165.777842708,147.503553537
0.873149744171,54.4463597757,15.2344179761,163.852784027,142.769761644
0.878160646577,55.2930749634,16.0057190645,170.341408347,134.260952207
0.883171548982,56.2278485308,16.5647768792,164.265833029,128.753632182
0.888182451388,56.9463145914,17.2249889349,156.991163943,134.353575316
0.893193353794,57.7686443818,17.9457129027,154.878355715,134.060686024
0.898204256199,58.4853041167,18.6695979406,154.903388988,117.921735026
0.903215158605,59.3225360944,19.0507326705,154.087304293,114.211803991
0.90822606101,60.0969982528,19.7299111464,141.550641257,124.805885056
0.913236963416,60.7341796555,20.3770273406,130.498451299,123.619307924
0.918247865821,61.3406535206,20.9911780901,129.602260132,119.679070779
0.923258768227,62.0324762767,21.5583643706,129.04151482,117.421069569
0.928269670633,62.7035262869,22.095294695,117.969298244,126.448067754
0.933280573038,63.1975563751,22.9117539267,109.758384754,121.186073804
0.938291475444,63.7191329308,23.3705606632,116.514865092,105.169785843
0.943302377849,64.3937955924,23.8686549843,118.845462794,103.883075619
0.948313280255,64.9158237295,24.4439697305,119.398698123,97.1541318803
0.95332418266,65.6478372332,24.8720689295,109.838491227,86.07690865
0.958335085066,66.0212950787,25.2933944069,98.8488844514,76.794571082
0.963345987472,66.5433232158,25.6384026221,103.087017543,69.1118596483
0.968356889877,67.1353464751,25.9441232526,94.6257713238,69.8102879605
0.973367792283,67.5074495763,26.3243548196,84.5674022979,73.4951857221
0.978378694688,67.9066475635,26.697812665,86.4799443426,73.9332679967
0.983389597094,68.3844207201,27.0784958135,87.4287053832,71.7403532962
0.988400499499,68.8116167561,27.4478894261,84.1718765871,64.2679213544
0.993411401905,69.2221042792,27.6768412128,81.4457531751,64.5663179666
0.998422304311,69.6181411963,28.0773939443,80.0251149416,67.6937247421
1.00343320672,70.017790765,28.3939525292,79.7159540221,65.9276273435
